page,label,cls_id,score,x1,y1,x2,y2,width,height
page_0009,text,2,0.48179391026496887,344.640869140625,1611.6097412109375,1309.66748046875,1730.5689697265625,965.026611328125,118.959228515625
page_0009,text,2,0.47440844774246216,351.7857666015625,694.0734252929688,1314.6728515625,805.0491333007812,962.8870849609375,110.9757080078125
page_0009,paragraph_title,0,0.45674827694892883,758.8514404296875,1557.3370361328125,895.5661010742188,1589.2388916015625,136.71466064453125,31.90185546875
page_0009,text,2,0.3235388994216919,352.1519470214844,240.0552978515625,1316.6607666015625,806.7057495117188,964.5088195800781,566.6504516601562
page_0009,text,2,0.3058672845363617,478.7155456542969,1291.268798828125,1307.4608154296875,1333.7332763671875,828.7452697753906,42.4644775390625
page_0009,text,2,0.29867082834243774,355.3485412597656,240.39181518554688,1227.6444091796875,289.5328369140625,872.2958679199219,49.141021728515625
page_0009,text,2,0.2953678369522095,346.27484130859375,237.46461486816406,1318.9862060546875,1772.48046875,972.7113647460938,1535.015853881836
page_0009,text,2,0.2922423183917999,509.9789123535156,759.8067016601562,1272.8489990234375,805.0317993164062,762.8700866699219,45.22509765625
page_0009,text,2,0.277164101600647,584.0408935546875,306.33868408203125,1226.45458984375,354.6654052734375,642.4136962890625,48.32672119140625
page_0010,text,2,0.9091498851776123,340.48577880859375,573.676513671875,1300.3963623046875,673.3760375976562,959.9105834960938,99.69952392578125
page_0010,text,2,0.8588201999664307,346.88690185546875,1374.78271484375,1302.325927734375,1535.4422607421875,955.4390258789062,160.6595458984375
page_0010,text,2,0.8394680619239807,348.10504150390625,1557.522216796875,1305.3865966796875,1722.9261474609375,957.2815551757812,165.4039306640625
page_0010,paragraph_title,0,0.7950047850608826,750.2113037109375,510.220947265625,887.0469970703125,541.9907836914062,136.835693359375,31.76983642578125
page_0010,text,2,0.7917762994766235,343.0319519042969,1250.2442626953125,1300.9200439453125,1356.542236328125,957.8880920410156,106.2979736328125
page_0010,number,3,0.7879440188407898,811.8599853515625,1763.1722412109375,844.2742309570312,1784.9256591796875,32.41424560546875,21.75341796875
page_0010,paragraph_title,0,0.7776631712913513,756.77099609375,1187.708251953125,893.123291015625,1220.256103515625,136.352294921875,32.5478515625
page_0010,text,2,0.7482911348342896,340.8607482910156,937.1397705078125,1297.924072265625,1043.705322265625,957.0633239746094,106.5655517578125
page_0010,text,2,0.7435587048530579,338.3632507324219,309.58062744140625,1295.9678955078125,476.78851318359375,957.6046447753906,167.2078857421875
page_0010,paragraph_title,0,0.7342394590377808,749.43408203125,247.0452880859375,883.6635131835938,280.8644714355469,134.22943115234375,33.819183349609375
page_0010,paragraph_title,0,0.670905590057373,752.5125732421875,873.7926635742188,890.2367553710938,908.4041748046875,137.72418212890625,34.61151123046875
page_0010,text,2,0.6595283150672913,343.4713439941406,1057.1407470703125,1300.1063232421875,1165.488525390625,956.6349792480469,108.3477783203125
page_0010,paragraph_title,0,0.45950281620025635,724.6651611328125,796.430419921875,912.114990234375,840.2777099609375,187.4498291015625,43.8472900390625
page_0010,text,2,0.3848838210105896,709.4418334960938,715.7105102539062,923.4732666015625,767.2341918945312,214.03143310546875,51.523681640625
page_0010,text,2,0.32976987957954407,520.7534790039062,431.51806640625,1294.3580322265625,476.5379638671875,773.6045532226562,45.0198974609375
